412,159,564,298,196,223,196,205,x
418,172,449,285,169,214,191,205,x
412,137,390,261,162,211,186,203,x
352,116,336,256,155,218,235,152,x
313,119,314,178,158,143,228,128,x
98,110,292,138,154,115,214,62,x
68,75,289,127,157,113,206,42,x
68,69,291,137,155,110,203,41,x
58,72,246,139,166,93,127,40,x
55,62,219,143,166,61,70,38,x
56,113,200,139,167,61,66,37,x
46,109,202,137,163,58,67,34,x
47,109,199,126,160,57,69,33,x
45,110,179,133,161,60,66,34,x
45,107,210,136,164,55,57,33,x
44,53,210,140,163,53,47,33,x
50,61,194,149,165,51,46,33,x
48,60,167,156,167,56,51,34,x
51,65,148,140,166,52,50,31,x
51,66,120,148,165,52,48,33,x
50,68,125,155,168,51,49,36,x
44,66,123,158,178,50,47,35,x
45,129,124,170,181,47,42,37,x
43,127,120,167,170,47,43,38,x
48,136,100,159,167,48,42,36,x
53,135,83,161,169,51,42,37,x
55,136,86,191,164,51,41,38,x
61,88,87,212,167,52,38,38,x
69,91,124,210,170,51,37,40,x
77,82,197,237,190,55,41,46,x
134,94,202,229,195,55,43,56,x
140,130,235,218,190,58,47,62,x
157,156,250,199,206,63,80,78,x
172,212,299,242,209,69,117,107,x
196,315,268,226,204,83,202,147,x
244,341,378,302,217,101,241,162,x
353,453,385,335,257,144,260,237,x
410,535,414,398,332,180,480,317,x
517,672,476,597,612,250,607,659,x
683,808,665,792,801,322,709,754,x
906,992,733,910,894,358,780,831,x
1086,1127,811,1087,968,373,839,987,FIST
1222,1278,856,1271,1119,432,887,1243,FIST
1316,1298,1003,1363,1122,440,930,1214,FIST
1448,1463,1045,1541,1180,502,991,1263,FIST
1516,1559,1114,1568,1138,534,1067,1299,FIST
1536,1659,1097,1556,1111,564,1147,1274,FIST
1638,1693,1088,1508,995,554,1116,1284,FIST
1706,1775,1032,1637,1150,608,1171,1287,FIST
1625,1745,886,1485,1077,572,1188,1260,FIST
1530,1621,725,1401,1062,559,1215,1283,FIST
1375,1408,660,1317,1021,539,1180,1211,FIST
1119,1245,668,1283,998,531,1141,913,x
826,1016,463,955,631,430,983,747,x
619,660,447,771,389,373,827,604,x
408,467,412,717,337,329,612,296,x
385,402,468,632,320,285,453,133,x
326,170,384,387,158,207,336,96,x
319,158,430,144,150,196,320,93,x
310,136,457,154,155,159,255,77,x
171,116,469,149,164,101,207,58,x
127,107,415,139,162,82,165,49,x
114,97,389,135,159,90,192,39,x
112,144,331,113,150,93,193,41,x
111,193,284,113,153,93,187,45,x
97,194,232,132,147,91,157,42,x
71,218,206,132,146,75,112,42,x
62,219,225,134,148,57,64,43,x
59,178,202,129,145,52,60,38,x
46,117,194,116,138,48,59,33,x
45,114,197,109,136,45,60,32,x
47,69,205,102,136,43,62,32,x
46,72,245,103,144,39,48,32,x
47,74,263,107,146,40,58,33,x
47,74,257,111,149,41,58,33,x
49,76,232,103,153,50,65,38,x
46,67,224,105,159,64,80,38,x
48,56,143,104,151,65,81,39,x
46,68,134,99,150,63,73,39,x
48,72,170,96,151,62,71,39,x
46,69,175,90,145,54,64,35,x
45,66,167,91,143,39,53,35,x
44,120,169,93,142,39,52,34,x
47,114,152,101,145,45,57,33,x
63,114,164,100,140,53,61,35,x
98,114,184,101,144,62,70,36,x
98,114,226,99,141,65,84,38,x
105,57,243,96,140,75,120,44,x
105,52,241,93,134,76,126,44,x
95,49,204,95,132,71,127,43,x
60,50,208,93,129,65,123,42,x
58,49,192,96,131,62,111,41,x
44,46,230,111,128,53,73,34,x
47,50,233,112,131,53,67,35,x
62,50,240,111,131,65,86,38,x
108,49,231,114,131,67,92,40,x
110,50,252,112,127,66,92,41,x
112,59,214,106,134,63,88,41,x
111,58,218,104,133,59,86,40,x
104,58,209,108,134,48,65,37,x
53,61,192,112,134,46,55,35,x
74,122,188,157,141,52,59,46,x
96,136,218,165,145,55,66,61,x
111,144,245,188,148,56,108,69,x
124,159,257,187,150,55,128,80,x
147,190,263,205,160,71,141,106,x
166,213,271,172,172,76,158,158,x
258,292,276,218,172,81,190,225,x
298,326,262,248,181,87,189,305,x
383,435,276,327,364,137,217,367,x
561,647,388,449,501,170,326,640,x
825,933,433,545,582,198,445,779,x
1082,1145,516,628,632,266,590,864,x
1237,1364,610,836,753,300,682,1051,x
1484,1614,860,930,810,325,814,1112,FIST
1530,1715,912,1058,899,357,845,1115,FIST
1597,1784,959,1233,937,417,930,1260,FIST
1711,1873,1044,1443,1087,517,939,1561,FIST
1695,1831,1090,1501,1210,581,1055,1563,FIST
1511,1720,946,1498,1175,602,1036,1585,FIST
1578,1724,866,1504,1134,609,1084,1711,FIST
1477,1631,786,1390,1072,562,1078,1647,FIST
1206,1417,624,1147,900,457,1022,1321,FIST
1103,1429,463,985,670,362,855,1170,FIST
1050,1274,385,896,591,289,766,1074,FIST
769,1023,508,660,419,212,624,680,x
616,804,618,523,387,220,437,353,x
573,706,610,465,355,184,406,316,x
542,232,608,261,183,164,429,272,x
533,197,677,200,175,159,415,220,x
553,155,595,271,168,156,404,213,x
572,146,489,351,164,133,367,240,x
443,130,464,343,158,135,325,178,x
